AC#,Artist,Title,Date,Medium,Dimensions,Category,,,,,
633771,"ROBBIE, Enid",Untitled [maquette],n.d.,mixed media,"sight: 31.8 x 69.9 cm / 12.5"" x 27.5""; image: 30.5 x 68.6 cm / 12"" x 27""",mixed media,,,,,
658617,"ROBERT, Luc",Le Flambeau,1987,oil on masonite,"50.8 x 40.6 cm / 20"" x 16""",painting,,,,,
658616,"ROBERT, Luc",Les 4 Chemin‚es,1989,acrylic on masonite,"35.6 x 133 cm / 14"" x 52 3/8""",painting,,,,,
658618,"ROBERTS, Pat",Mid Winter Moon,n.d.,acrylic on masonite,"39.4 x 29.2 cm / 15 1/2"" x 11 1/2""",painting,,,,,
619965-01,"ROBERTS, Theresa Ann","From Old Bones New Life Begins [maquette, part 1 of 4]",1977,ceramics,"50.8 x 81.3 cm / 20"" x 32""",ceramic,,,,,
619965-02,"ROBERTS, Theresa Ann","From Old Bones New Life Begins [maquette, part 2 of 4]",1977,ceramics,"22.2 x 36.8 cm / 8 3/4"" x 14 1/2""",ceramic,,,,,
619965-03,"ROBERTS, Theresa Ann","From Old Bones New Life Begins [maquette, part 3 of 4]",1977,ceramics,"27.3 x 24.1 cm / 10 3/4"" x 9 1/2""",ceramic,,,,,
625894,"ROBERTS, Thomas Keith (Tom)",Birches at Kaminiskeg Lookout,c. 1974,oil on board,"50.8 x 66 cm / 20"" x 26""",painting,,,,,
100054,"ROBERTS, Thomas Keith (Tom)","East of Waterdown [""Nelson Cut Looking East Hwy. No.5""]",n.d.,oil on canvas,"40.6 x 55.9 cm / 16"" x 22""",painting,,,,,
625896,"ROBERTS, Thomas Keith (Tom)",Mild March Day,c. 1974,watercolour on paper,"30.5 x 40.6 cm / 12"" x 16""",work on paper,,,,,
625895,"ROBERTS, Thomas Keith (Tom)",The Silent Lake,c. 1974,watercolour on paper,"30.5 x 40.6 cm / 12"" x 16""",work on paper,,,,,
661624-01,"ROBEZ, Gundar","Paper Chase [maquette, part 1 of 2]",n.d.,mixed media,"45.7 x 122 x 12.7 cm / 18"" x 48"" x 5"" (crated)",mixed media,,,,,
661624-02,"ROBEZ, Gundar","Paper Chase [maquette, part 2 of 2]",n.d.,mixed media,"[1] 9 x 17.2 x 31.8 cm / 3 1/2"" x 6 3/4"" x 12 1/2""; [2] 6.3 x 9 x 16.5 cm / 2 1/2"" x 3 1/2"" x 6 1/2""",mixed media,,,,,
661704,"ROBEZ, Gundar","Untitled [maquette, 2 parts]",1991,mixed media,see attached; [1] needs assembly,mixed media,,,,,
661703,"ROBEZ, Gundar",Untitled [maquette],1991,mixed media,"34.3 x 76 x 67 cm / 13 1/2"" x 30"" x 26 3/8""",mixed media,,,,,
637543,"ROBINSON, Michael Robert",Fragile Rock #1 49/90,n.d.,etching,"52.7 x 40 cm / 20 3/4"" x 15 3/4""; frame: 81.5 x 67.5 cm / 32"" x 26 1/2""",work on paper,,,,,
658491,"ROBINSON, Michael Robert",The Danger of Power 36/99,n.d.,etching,"60.3 x 45.1 cm / 23 3/4"" x 17 3/4""",work on paper,,,,,
658619,"ROCHELEAU, Nicole",Maman,n.d.,oil on canvas,"61.3 x 87 cm / 24 1/8"" x 34 1/4""",painting,,,,,
661705,"RODGER, Thom","Untitled [maquette, 3 parts]",1991,mixed media,"[1] 39.2 x 48 x 48 cm / 15 7/16"" x 18 7/8"" x 18 7/8""; [2] 25 x 52 x 48 cm / 9 7/8"" x 20 1/2"" x 18 7/8""; [3] 57.3 x 63.5 cm; 22 1/2"" x 25""",mixed media,,,,,
101335,"RODIN, C. Bev",Beaver Dam and Portage,n.d.,acrylic on canvas,"76.2 x 121.9 cm / 30"" x 48""",painting,,,,,
100432,"RODIN, C. Bev",Forest Light Series: Autumn Rustling Leaves,2007,acrylic on canvas,"122 x 152.4 cm / 48"" x 60""; frame: 127 x 157.5 cm / 50"" x 62""",painting,,,,,
101098,"RODIN, C. Bev",Forest Light Series: Sunset Wilket Creek,2010,acrylic on canvas,"91.4 x 213.3 cm / 36"" x 84""",painting,,,,,
100349,"RODIN, C. Bev",Journey,2005,acrylic on canvas,"121.9 x 121.9 cm / 48"" x 48""",painting,,,,,
692619,"ROLPH, Joseph Thomas","After the Shower (Dorking, Eng.)",c. 1898,watercolour on paper,"33.7 x 50.2 cm / 13 1/4"" x 19 3/4""",work on paper,,,,,
622081,"ROLPH, Joseph Thomas","Humber River, Woodbridge",n.d.,watercolour on paper,"38.1 x 55.9 cm / 15"" x 22""",work on paper,,,,,
620517,"ROMNEY, George",Joseph Brant the Mohawk Chief [2 copies],n.d.,photograph,"71 x 56 cm / 28"" x 22"" each",portrait,,,,,
661772,"RONALD, William",Stop the Spadina Expressway,1971,serigraph,"54.6 x 72.4 cm / 21 1/2"" x 28 1/2""",work on paper,,,,,
100200,"ROSE, Dennis","Hon. Chris Stockwell [Speaker of the Legislative Assembly, 1996-2000]",2000,oil on canvas,"sight: 140 x 104 cm / 55 1/8"" x 41""; frame: 157 x 118 cm / 61 7/8"" x 46 1/2""",portrait,,,,,
619728,"ROSEN AND MELCHERS,",William Lyon Mackenzie [MLA UC/Canada West; first Mayor of Toronto; 1828-35],1858,plaster,"69.9 x 46.4 x 24.1 cm / 27 1/2"" x 18 1/4"" x 9 1/2""",bust,,,,,
619729,"ROSEN,","The Rev. Dr. Adolphus Egerton Ryerson, DD, LL D [Chief Superintendent of Education Canada West/Ontario, 1844-76]",1858,plaster,"71.8 x 45.1 x 24.8 cm / 28 1/4"" x 17 3/4"" x 9 3/4""",bust,,,,,
100340,"ROSS, Linda","BCE Place, Royal Bank, TD",1994,watercolour on paper,"76.2 x 59.9 cm / 30"" x 23 5/8""; frame: 97.2 x 77.5 cm / 38 1/4"" x 30 1/2""",work on paper,,,,,
100341,"ROSS, Linda",Leaside Bridge,1994,watercolour on paper,"59.9 x 76.2 cm / 23 5/8"" x 30""; frame: 79 x 96.5 cm / 31"" x 38""",work on paper,,,,,
100339,"ROSS, Linda","Three Stacks, Overcast [City to the East from First Canadian Place]",1994,watercolour on paper,"59.9 x 76.2 cm / 23 5/8"" x 30""; frame: 79 x 96.5 cm / 31"" x 38""",work on paper,,,,,
661722,"ROSS, Susan A.","David Coppermine, N.W.T.  23/25",n.d.,etching,"sight: 42 x 33 cm / 16 1/2"" x 13""; frame: 42.5 x 52.5 cm / 16 3/4"" x 21 1/8""",work on paper,,,,,
661723,"ROSS, Susan A.","Wild Rice Harvesters, Whitefish Lake  8/10",n.d.,etching,"sight: 37 x 47 cm / 14 1/2"" x 18 1/2""; frame: 49.5 x 58 cm / 19 1/2"" x 22 7/8""",work on paper,,,,,
626470,"ROSS, William Ernest",Big Apple  3/20,n.d.,serigraph,"sight: 72.4 x 57.8 cm / 28 1/2"" x 22 3/4""; image: 43.2 x 43.2 cm / 17"" x 17""",work on paper,,,,,
620503,"ROST, Christian [after Thomas Faed, A.R.A.]",The Little Wanderer,1866,engraving,"sight: 47 x 57.2 cm / 18 1/2"" x 22 1/2""; image: 41.9 x 55.9 cm / 16 1/2"" x 22""",work on paper,,,,,
623104,"ROTHSCHILD, Johanna Eleanore (Hanni)",Ballet,n.d.,bronze,"24.4 x 30.5 cm / 9 5/8"" x 12""; frame: 20.5 x 24.2 x 7.6 cm / 8 1/8"" x 9 1/2"" x 3""",sculpture,,,,,
100025,"ROY, Lorraine","Untitled [maquette, 2 parts]",n.d.,mixed media,"[1] 30.2 x 23.3 x 40 cm / 11 7/8"" x 9 1/8"" x 15 3/4""; [2] 77 x 41 cm / 30 3/8"" x 16 1/8""",mixed media,,,,,
619907,"RUPERT, Paul",Bank of Montreal,n.d.,print,"40.6 x 56 cm / 16"" x 22""",work on paper,,,,,
619908,"RUPERT, Paul",Osgoode Hall,n.d.,print,"40.6 x 56.5 cm / 16"" x 22 1/4""",work on paper,,,,,
605043,"RUSSELL, John Wentworth","Hon. George Stewart Henry, BA, LL D [Premier of Ontario, 1930-34]",1937,oil on canvas,"sight: 220.5 x 150 cm / 86 3/4"" x 59""; frame: 252.3 x 180.8 cm / 99 1/4"" x 71 1/4""",portrait,,,,,
619813,"RUSSELL, John Wentworth","Hon. Sir John Morison Gibson, KCMG, KGStJ, KC, LL D [Lieutenant Governor of Ontario, 1908-14]",1911,oil on canvas,"114.3 x 88.3 cm / 45"" x 34 3/4""; frame: 139.7 x 119.4 cm / 55"" x 47""",portrait,,,,,
694160,"RUSSELL, John Wentworth","Hon. William Donald Ross [Lieutenant Governor of Ontario, 1927-32]",193?,oil on canvas,"111.8 x 86.4 cm / 44"" x 34""",portrait,,,,,
634464,"RUTHERFORD, Erica",Earnscliff P.E.I.  20/80,1978,serigraph,"sight: 82.6 x 69.8 cm / 32 1/2"" x 27 1/2""; image: 55.9 x 54 cm / 22"" x 21 1/4""",work on paper,,,,,
632627,"RUTHERFORD, Erica",Earnscliff P.E.I.  24/80,1978,serigraph,"sight: 59.1 x 55.9 cm / 23 1/4"" x 22""; image: 55.9 x 54 cm / 22"" x 21 1/4""",work on paper,,,,,
634466,"RUTHERFORD, Erica",Still Life with Red  16/70,1978,serigraph,"sight: 87.6 x 69.8 cm / 34 1/2"" x 27 1/2""; image: 69.8 x 54 cm / 27 1/2"" x 21 1/4""",work on paper,,,,,
634467,"RUTHERFORD, Erica",Sunset P.E.I.  3/68,1973,serigraph,"sight: 73.7 x 85.1 cm / 29"" x 33 1/2""; image: 54 x 67.3 cm / 21 1/4"" x 26 1/2""",work on paper,,,,,
632628,"RUTHERFORD, Erica",Talia Sees  41/75,1980,serigraph,"sight: 72.4 x 55.9 cm / 28 1/2"" x 22""; image: 69.9 x 53.3 cm / 27 1/2"" x 21""",work on paper,,,,,
632626,"RUTHERFORD, Erica",The Chair  44/50,1982,serigraph,"sight: 56.5 x 73.7 cm / 22 1/4"" x 29""; image: 53.3 x 70.5 cm / 21"" x 27 3/4""",work on paper,,,,,
632629,"RUTHERFORD, Erica",Trellis  92/100,1980,serigraph,"sight: 55.9 x 73 cm / 22"" x 28 3/4""; image: 53.3 x 69.8 cm / 21"" x 27 1/2""",work on paper,,,,,
658621,"RYMER, Evelyn",Moccasin Flower,1990,watercolour on paper,"30.8 x 39.7 cm / 12"" x 15 3/4""; frame: 51.4 x 61.5 cm / 20 1/4 x 24 1/4""",work on paper,,,,,
658620,"RYMER, Evelyn",Spring in the Bog,1989,watercolour on paper,"47.9 x 62.2 cm / 18 7/8"" x 24 1/2""",work on paper,,,,,
100098,"RYRIE CO.,","Hall Clock [English, 19th c.]",n.d.,furniture,n/a,furnishings,,,,,
624416,"SAARNIIT, Joann Woldemar (John)",Sudbury Mines,1962,oil on canvas,"50.8 x 76.2 cm / 20"" x 30""; frame: 66 x 92.5 cm / 26"" x 36 3/8""",painting,,,,,
101115,"SABINA,",Autumn Floral Series,2012,acrylic on canvas,"61 x 122 cm / 24"" x 48""",painting,,,,,
101171,"SABY, Brian",Plate Prieta #2,2013,acrylic on canvas,"110.4 x 137.1 cm / 43 1/2"" x 54""; frame: 115.6 x 140.4 cm / 45 1/2"" x 55 1/4""",painting,,,,,
635024,"SACKANEY, Samuel Freder",Akusguk  57/70,1979,serigraph,"sight: 105.4 x 74.9 cm / 41 1/2"" x 29 1/2""; image: 95.2 x 65.4 cm / 37 1/2"" x 25 3/4""",work on paper,,,,,
635025,"SACKANEY, Samuel Freder",Identity  43/85,1979,serigraph,"sight: 50.2 x 67.3 cm / 19 3/4"" x 26 1/2""; image: 36.2 x 54.6 cm / 14 1/4"" x 21 1/2""",work on paper,,,,,
635026,"SACKANEY, Samuel Freder",Neiskah Peesim  16/70,n.d.,serigraph,"108 x 108 cm / 42 1/2"" x 42 1/2""",work on paper,,,,,
619762,"SADOWSKA, Krystyna K.",Homage to the Legendary and Modern Woman,1967,bronze,"261.6 x 302.3 cm / 103"" x 119""",sculpture,,,,,
632962,"SALATHE, Frederic or Friedrich","Niagara Falls, The Horse Shoe / Les Chutes du Niagara, Le Fer a Cheval",c. 1852,etching,"image: 59.1 x 94 cm / 23 1/4"" x 37""; sight: 68.6 x 99.1 cm / 27"" x 39""",work on paper,,,,,
619836,"SALTMARCHE, Kenneth Charles","Hon. James de Congalton Hepburn [Speaker of the Ontario Legislature, 1947-48]",n.d.,oil on canvas,"125.7 x 88.9 cm / 49 1/2"" x 35""; frame: 150 x 114 cm / 59"" x 45""",portrait,,,,,
692713,"SALTMARCHE, Kenneth Charles","Hon. Rev. Myrddyn Cooke Davies [Speaker of the Ontario Legislature, 1949-55]",c. 1959,oil on canvas,"137.2 x 88.9 cm / 54"" x 35""; frame: 157 x 112 cm / 61 3/4"" x 44""",portrait,,,,,
692716,"SAMPSON, Joseph Ernest","Hon. James Howard Clark, KC [Speaker of the Ontario Legislature, 1939-43]",n.d.,oil on canvas,"125.7 x 99 cm / 49 1/2"" x 39""; frame: 158 x 122 cm / 62 1/4"" x 48""",portrait,,,,,
692717,"SAMPSON, Joseph Ernest","Hon. Norman Otto Hipel [Speaker of the Ontario Legislature, 1935-38]",n.d.,oil on canvas,"124.5 x 97.8 cm / 49"" x 38 1/2""; frame: 158 x 122 cm / 62 1/4"" x 48""",portrait,,,,,
658622,"SANDERS, Doreen Joan",Matheson Night Train Coming,n.d.,oil on canvas,"28.9 x 39.4 cm / 11 3/8"" x 15 1/2""",painting,,,,,
658623,"SANDERS, Doreen Joan",Sudbury CPR Before Renovations,n.d.,oil on canvas,"54.6 x 69.9 cm / 21 1/2"" x 27 1/2""",painting,,,,,
623094,"SANTONJA, Juan Sala",After Appel,n.d.,oil on canvas,"49.5 x 65 cm / 19 1/2"" x 25 5/8""",painting,,,,,
622704,"SANTONJA, Juan Sala",El Drame en la Historia,n.d.,acrylic on canvas,"102.2 x 122 cm / 40 1/4"" x 48""",painting,,,,,
623100,"SANTONJA, Juan Sala",Elements,n.d.,acrylic on canvas,"108 x 127.7 cm / 42 1/2"" x 50 1/4""",painting,,,,,
622703,"SANTONJA, Juan Sala",Entre dos Luces [Between Two Lights],n.d.,acrylic on canvas,"88.5 x 131.5 cm / 34 7/8"" x 51 3/4""",painting,,,,,
623099,"SANTONJA, Juan Sala",Otono,1964,acrylic on canvas,"120 x 120 cm / 47 1/4"" x 47 1/4""",painting,,,,,
623087,"SANTONJA, Juan Sala","San Jorge, 1965/66",n.d.,acrylic on canvas,"101 x 91 cm / 39 3/4"" x 35 7/8""",painting,,,,,
101023,"SANTOS, Jesus Guerrero",Untitled [eagle],2010,ceramics,"38.1 x 15.2 cm / 15"" x 6""",ceramic,,,,,
101022,"SANTOS, Jesus Guerrero",Untitled [urn],2009,ceramics,"45.7 x 15.2 cm / 18"" x 6""",ceramic,,,,,
632680,"SARAFINCHAN, Lillian","Untitled #13,",1969,oil on canvas,"136.5 x 136.5 cm / 53 3/4"" x 53 3/4""",painting,,,,,
622008,"SARGENT, John Singer","Albert Henry George Grey, fourth Earl of Grey, DCL, LL D [Governor General of Canada, 1904-11]",1910,lithograph,"29.2 x 23.2 cm / 11 1/2"" x 9 1/2""",work on paper,,,,,
619746,"SAROSSY, Ivan",Deliberation [maquette],c. 1977,watercolour on board,"32.4 x 41.9 cm / 12 3/4"" x 16 1/2""",painting,,,,,
646225,"SARTAIN, Emily",Untitled [trillium],n.d.,unknown,n/a,work on paper,,,,,
622047,"SASSO,","La Bella (after Jacopo Palma il Vecchio, Italian, c. 1480-1528)",n.d.,oil on canvas,"sight: 97 x 87.6 cm / 38 1/8"" x 34 1/2""; frame: 117.9 x 108.2 cm / 46 3/8"" x 42 5/8""",painting,,,,,
619792,"SASSO, Antonio","Madonna del Sacco (after Perugino, Italian, 1446-1524)",n.d.,oil on wood panel,"sight: 89 x 84.2 cm / 35"" x 33 1/8""; frame: 105.4 x 101 cm / 41 1/2"" x 39 3/4""",painting,,,,,
658478,"SAUKKO, Stacey V.",Geology #2,1990,oil on canvas,"152.4 x 121.9 cm / 60"" x 48""; frame: 157 x 126 cm / 61 7/8"" x 49 5/8""",painting,,,,,
661743,"SAUKKO, Stacey V.",Geology #25,1992,oil on canvas,"244 x 152.5 cm / 96"" x 60""; frame: 246 x 154 cm / 96 7/8"" x 60 5/8""",painting,,,,,
661744,"SAWCHUK, Oryst H.",Brothers in the Deep,1992,acrylic on canvas,"122 x 183 cm / 48"" x 72""; frame: 127 x 189 cm / 50"" x 74 3/8""",painting,,,,,
625807,"SAWCHUK, Oryst H.",Hardrock,1979,ink drawing,"37.5 x 49.5 cm / 14 3/4"" x 19 1/2""",work on paper,,,,,
622687,"SCANI, B.","City Hall, Toronto",n.d.,acrylic on canvas,"49.5 x 39.5 cm / 19 1/2"" x 15 1/2""",painting,,,,,
622691,"SCANI, B.",Unidentified Cityscape,n.d.,oil on canvas,"91.7 x 85 cm / 36 1/8"" x 33 1/2""",painting,,,,,
642646,"SCHELLE, Susan",Arbour,n.d.,mixed media,radius: 270 cm x 21 cm deep (irreg.) ,mixed media,,,,,
661790,"SCHELLE, Susan",Pond,1996,mixed media,approx. 140 sq m,mixed media,,,,,
640730-01,"SCHELLE, Susan","Untitled [maquette, part 1 of 2]",n.d.,wood,"60 x 60 x 4 cm / 23 5/8"" x 23 5/8"" x 1 5/8""",sculpture,,,,,
640730-02,"SCHELLE, Susan","Untitled [maquette, part 2 of 2]",n.d.,mixed media,"34 x 34 x 22 cm / 13 3/8"" x 13 3/8"" x 8 5/8""",mixed media,,,,,
640724,"SCHINKO, Lorie",Cafe Scene with Redhead  10/10,1984,etching,"sight: 76.2 x 56.6 cm / 30"" x 22 1/4""",work on paper,,,,,
640725,"SCHINKO, Lorie",The Dinner Party  2/10,1983,etching,"sight: 56.6 x 76.2 cm / 22 1/4"" x 30""",work on paper,,,,,
661668,"SCHRYER, Jeannine",Labyrinth,n.d.,watercolour on paper,"sight: 53 x 73 cm / 20 7/8"" x 28 3/4""; frame: 77 x 97 cm / 30 3/8"" x 38 1/8""",work on paper,,,,,
658624,"SCHRYER, Jeannine",North Bay Waterfront,n.d.,mixed media,"76.2 x 96.5 cm / 30"" x 38""",mixed media,,,,,
661745,"SCHRYER, Jeannine",Untitled,1992,acrylic on paper,"frame: 156.5 x 178 cm / 61 5/8"" x 70 1/8""",work on paper,,,,,
661715,"SCHRYER, Jeannine","Untitled [maquette, 4 parts]",1991,acrylic on paper,"[1] 13.8 x 29.2 cm / 53 3/8"" x 11 1/2""; [2] 14 x 29.2 cm / 5 1/2"" x 11 1/2""; [3] 13.8 x 29.3 cm / 5 3/8"" x 11 1/2""; [4] 26.1 x 35.9 cm / 10 1/4"" x 14 1/8""",work on paper,,,,,
634468,"SCHWARTZ, Bernice",Peonie Day I  9/30,n.d.,etching,"sight: 76.8 x 67.9 cm / 30 1/4"" x 26 3/4""; image: 34.9 x 27.3 cm / 13 3/4"" x 10 3/4""",work on paper,,,,,
634469,"SCHWARTZ, Bernice",Peonie Day II  9/30,n.d.,etching,"sight: 76.8 x 67.9 cm / 30 1/4"" x 26 3/4""; image: 34.9 x 27.3 cm / 13 3/4"" x 10 3/4""; frame: 78.5 x 69.5 cm / 30 7/8"" x 27 3/8""",work on paper,,,,,
100439,"SCHWEITZER, John",Benjamin's Alphabet: The Author in the Arcade,2005,mixed media,"51 x 40.5 cm / 20 1/8"" x 16""; frame: 68 x 58 cm / 26 3/4"" x 22 7/8""",mixed media,,,,,
100026,"SCOTT, Brian",Untitled [maquette],n.d.,mixed media,"51.1 x 43.2 cm / 20 1/8"" x 17""",mixed media,,,,,
623078,"SCOTT, Campbell",One World  8/30,1970,etching,"sight: 47 x 59 cm / 18 1/2"" x 23 1/4""; image: 44.5 x 58.4 cm / 17 1/2"" x 23""",work on paper,,,,,
623077,"SCOTT, Campbell",Tangled Forms  19/30,1968,engraving,"sight: 43.2 x 51.8 cm / 17"" x 20 3/8""; image: 40 x 49.5 cm / 15 3/4"" x 19 1/2""",work on paper,,,,,
633772,"SCOTT, Campbell",Untitled [maquette],c. 1983,mixed media,"42.5 x 27.9 x 44.5 cm / 16 3/4"" x 11"" x 17 1/2"" overall",mixed media,,,,,
622062,"SEAVEY, Julien Ruggles","Old Courtyard, 1812, Queenston",n.d.,watercolour on paper,"36.8 x 47.6 cm / 14 1/2"" x 18 3/4""; frame: 60.2 x 71.1 cm / 23 3/4"" x 28""",work on paper,,,,,
623072,"SEAVEY, Julien Ruggles","Untitled [mouth of the Desjardin Canal, Hamilton]",n.d.,oil on canvas,"44.5 x 74.9 cm / 17 1/2"" x 29 1/2""",painting,,,,,
658625,"SEGUIN, Claire",Larder Lake Magic,n.d.,mixed media,"89.8 x 59.7 cm / 35 3/8"" x 23 1/2""",mixed media,,,,,
100071,"SEGUIN, Claire",Les Bouleaux,1992,mixed media,"sight: 60 x 50 cm / 23 5/8"" x 19 3/4""; frame: 84 x 74 cm / 33 1/8"" x 29 1/8""",mixed media,,,,,
661663,"SEGUIN, John F.",Temagami,n.d.,watercolour on paper,"sight: 47.5 x 67 cm / 18 3/4"" x 26 3/8""; frame: 68 x 87 cm / 26 3/4"" x 34 1/4""",work on paper,,,,,
661664,"SEGUIN, John F.",Twilight,n.d.,watercolour on paper,"sight: 30 x 45.5 cm / 11 7/8"" x 18""; frame: 43.5 x 59 cm / 17 1/8"" x 23 1/4""",work on paper,,,,,
101099,"SEVIER, Gerald Leslie",Summer in the Country,n.d.,oil on canvas,"127 x 177.8 cm / 50"" x 70""",painting,,,,,
100418,"SEVIER, Gerald Leslie","Teasdale Farm, Northumberland Hills, Ontario",1990,oil on canvas,"111.7 x 177.8 cm / 44"" x 70""; frame: 115.5 x 181.3 cm / 45 1/2"" x 71 3/8""",painting,,,,,
632630,"SEVIER, Gerald Leslie",Vista #125,c. 1982,oil on canvas,"91.4 x 127 cm / 36"" x 50""",painting,,,,,
632631,"SEWELL, Richard George","Rosetta Stone  6/12, 1980-81",n.d.,mixed media,"sight: 47.6 x 79.4 cm / 18 3/4"" x 31 1/4""; image: 43.2 x 76.2 cm / 17"" x 30""",mixed media,,,,,
100419,"SEYMOUR, Mary",Late Summer Garden,2007,oil on canvas,"60.9 x 51 cm / 24"" x 20 1/16""; frame: 66.7 x 56.5 cm / 26 1/4"" x 22 1/4""",painting,,,,,
619933,"SHADROCK, Ben",Untitled  36/250,n.d.,serigraph,"50.8 x 66 cm / 20"" x 26""",work on paper,,,,,
619931,"SHADROCK, Ben",Untitled  64/300,n.d.,serigraph,"61 x 45.7 cm / 24"" x 18""",work on paper,,,,,
661726,"SHAFFER, Lorna K.","Either, Or",1992,acrylic on canvas,"91.5 x 122 cm / 36"" x 48""; frame: 92.5 x 123 cm / 36 3/8"" x 48 3/8""",painting,,,,,
693207,"SHAW, Austin","Hon. Sir William Howard Hearst, KCMG, KC [Premier of Ontario, 1914-19]",n.d.,oil on canvas,"228.6 x 151.8 cm / 90"" x 59 3/4""",portrait,,,,,
692620,"SHAW, Stuart Clifford",Maple Sugar Time,n.d.,oil on canvas,"55.3 x 69.9 cm / 21 3/4"" x 27 1/2""",painting,,,,,
632632,"SHECKTER, Bonnie",Chromatic Interlude  7/15,1982,lithograph,"sight: 62.9 x 62.9 cm / 24 3/4"" x 24 3/4""; image: 59.1 x 59.1 cm / 23 1/4"" x 23 1/4""; frame: 82 x 80 cm / 32 1/4"" x 31 1/2""",work on paper,,,,,
632633,"SHECKTER, Bonnie",Illusions Cast by Shadows  8/15,1982,lithograph,"sight: 63.2 x 63.2 cm / 24 7/8"" x 24 7/8""; image: 58.7 x 58.7 cm / 23 1/8"" x 23 1/8""; frame: 82 x 80 cm / 32 1/4"" x 31 1/2""",work on paper,,,,,
622066,"SHERWOOD, William Albert",Indian Fishing by Torchlight,1899-1901,oil on canvas,"74.9 x 100.3 cm / 29 1/2"" x 39 1/2""",painting,,,,,
622036,"SHERWOOD, William Albert",Klondike Miner,1905,oil on canvas,"66 x 47 cm / 26"" x 18 1/2""",painting,,,,,
637401-01,"SHORT, Cynthia","Untitled [maquette, part 1 of 2, triptych]",c. 1985,watercolour on paper,"6 tondos; image: 10.2 cm / 4"" dia. each; sight: 16 x 16 cm / 6 1/4"" x 6 1/4"" each; framed in 3 panels: 33.5 x 53.5 cm / 13 13/16"" x 21"" each",work on paper,,,,,
637401-02,"SHORT, Cynthia","Untitled [maquette, part 2 of 2]",c. 1985,n/a,"21.6 x 14 cm / 8 1/2"" x 5 1/2""",work on paper,,,,,
633773,"SHORT, Cynthia",Untitled [maquette],c. 1983,mixed media,"sculpture: 39.4 x 15.2 x 20.3 cm / 15 1/2"" x 6"" x 8""; base: 5.7 x 30.5 x 30.5 cm / 2 1/4"" x 12"" x 12""",mixed media,,,,,
619914,"SHORTT, Terence Michael",Common Loon  102/950,n.d.,serigraph,"51.4 x 44.3 cm / 20 1/4"" x 17 7/16""",work on paper,,,,,
619913,"SHORTT, Terence Michael",Snowy Owl,n.d.,serigraph,"51.5 x 43.9 cm / 20 1/4"" x 17 1/4""",work on paper,,,,,
619835,"SIEGEN, August",Cairo by Moonlight,n.d.,oil on canvas,"95.3 x 134.6 cm / 37 1/2"" x 53""",painting,,,,,
625808,"SILTANEN-PICKERING, Donna J.",Motherhood  4/5,1978,print,"sight: 42.7 x 29.2 cm / 16 7/8"" x 11 1/2""",work on paper,,,,,
661747,"SIMON [MISHIBINIJIMA], James",Dreamer's Rock,1991,acrylic on canvas,"117 x 238 cm / 46"" x 93 3/4""",painting,,,,,
658484,"SIMON [MISHIBINIJIMA], James",The Forest,n.d.,acrylic on canvas,"152.4 x 182.9 cm / 60"" x 72""",painting,,,,,
658485,"SIMON [MISHIBINIJIMA], James",The Gathering,1991,acrylic on canvas,"152.4 x 182.9 cm / 60"" x 72""",painting,,,,,
619885,"SIMPSON, F. May","Major-General Sir Isaac Brock, KC [President and Administrator of Upper Canada, 1811-12]",1912,plaster,"52.7 x 40.6 cm  / 20 3/4"" x 16""",bust,,,,,
661706,"SISLER, Rebecca","Sunrise Algoma, 1991 [maquette]",n.d.,mixed media,"12.6 x 91.1 x 30.4 cm / 5"" x 35 7/8"" x 12""",mixed media,,,,,
637054,"SMALL / PRATT,",Violet Mist,n.d.,acrylic on canvas,"60 x 89 cm / 23 5/8"" x 35""",painting,,,,,
100336,"SMITH, Bruce",50 Scollard Street [Toronto],n.d.,oil on canvasboard,"40.6 x 50.8 cm / 16"" x 20""; frame: 57 x 66 cm / 22 1/2"" x 26""",painting,,,,,
100337,"SMITH, Bruce",Artist's Landscape,n.d.,oil on canvas,"91.5 x 122 cm / 36"" x 48""; frame: 106.6 x 138.5 cm / 42 1/2"" x  54 1/2""",painting,,,,,
100332,"SMITH, Bruce",Evening Call,n.d.,oil on masonite,"61 x 91.4 cm / 24"" x 36""; frame: 77.5 x 106.6 cm / 30 1/2"" x 42""",painting,,,,,
100334,"SMITH, Bruce",Flower Walk [Roches Point],n.d.,oil on canvas,"76.1 x 106.6 cm / 30"" x 42""; frame: 91.4 x 120.5 cm / 36"" x 47 1/2""",painting,,,,,
100335,"SMITH, Bruce",Georgina Farm,n.d.,oil on canvas,"84 x 111.8 cm / 33"" x 44""; frame: 125.8 x 99 cm / 39"" x 49 1/2""",painting,,,,,
100214,"SMITH, Bruce",Keswick Farm,c. 2002,oil on board,"image: 59.3 x 89.5 cm / 23 3/8"" x 35 1/4""; frame: 77 x 108 cm / 30 3/8"" x 42 1/2""",painting,,,,,
100338,"SMITH, Bruce",Malborough Studio [Toronto],n.d.,oil on masonite,"61 x 76.3 cm / 24"" x 30""; frame: 77.5 x 90.2 cm / 30 1/2"" x 35""",painting,,,,,
100215,"SMITH, Bruce",Markham Landscape,c. 2002,oil on board,"image: 53 x 59.3 cm / 20 7/8"" x 23 3/4""; frame: 67 x 77 cm / 26 3/8"" x 30 3/8""",painting,,,,,
